Signal ΔR,Background ΔR
1.179960334,3.543357168
3.911191485,2.839536848
5.869277187,3.6492579
3.416973688,3.6492579
2.95103045,2.11504537
2.018168985,1.132176694
3.160041095,4.905937917
2.67124468,4.905937917
2.701538083,1.643659144
3.091932624,1.889060927
2.506933716,1.717857231
2.699731677,1.717857231
3.004762048,3.704509535
2.044243951,3.360929862
1.906794617,3.92755338
1.768596184,3.92755338
2.826792339,2.122250211
1.712852763,2.90629784
4.78762617,4.456504698
1.362829265,4.067726248
3.099831932,1.287111209
1.409422419,4.583348397
2.240309713,2.326172237
1.537046784,2.326172237
3.524680247,2.959593796
1.750625796,3.221787511
3.863245255,3.386755812
2.73759882,20
2.271051726,1.82513029
2.445660143,1.640273624
2.994182294,3.550544092
1.266572169,3.899603318
2.499623462,2.20743151
2.944543125,3.755108784
0.5043512903,2.603821023
1.468767443,2.603241249
0.7681866122,2.574482988
3.235044656,3.522485114
2.337588003,4.128729577
4.189172458,3.365670681
2.79229761,2.955434135
3.099089408,0.8376443871
3.299691668,2.201110172
3.456787377,2.201110172
2.805792016,2.796333772
2.265692529,2.906699738
2.914862224,3.124983992
2.503499211,3.120695311
3.326970653,0.9719918782
3.137278951,0.6809960711
4.908603561,4.11999407
2.8469228,4.11999407
1.143256621,3.0929189
3.09123024,0.4065835992
2.094464239,0.6376446277
4.627238617,0.6376446277
2.624294906,3.252373874
1.319560761,2.250758263
3.009689807,1.219669339
1.91265859,1.317923686
2.011204699,2.54404736
0.4240205535,4.190343208
5.751847128,1.404074285
2.958643227,1.357256574
2.922444847,1.600421579
4.548541671,2.02773201
3.024758691,3.529272491
2.102763312,2.215842126
3.339286664,4.721023261
3.076025938,3.623665678
3.524482137,5.184077952
1.303320429,5.184077952
0.5572638525,1.235104749
2.605028017,1.665788225
2.951986877,2.427466948
4.834797974,3.161476937
0.9568012856,2.297041233
2.279497672,3.138710374
1.774684733,2.666104837
1.61599115,3.94648966
2.37079918,2.469131135
1.908232477,4.069404182
0.2453011984,2.761825977
0.2550448109,6.200436909
1.239586227,4.488890346
3.140611303,3.677329563
1.392368171,2.7607409
2.961286856,1.2245022
2.207210804,1.2245022
2.040177648,2.98294403
3.066790884,4.882988325
0.1400101877,1.645440091
2.717408627,1.476772804
0.7862821825,2.655971771
2.076327346,2.207576629
3.188972151,0.6642519295
0.7197256079,2.651583411
2.330426779,1.814645429
1.083536872,0.553029395
3.160557465,1.294919963
2.222392025,1.294919963
2.910134654,2.394060083
1.765099101,1.741593544
2.547465605,0.6838055565
1.682521495,0.6838055565
1.36815851,3.277130049
2.845116992,2.255673283
2.445281428,4.589333744
4.998932009,4.589333744
5.001190311,2.827348804
2.335311782,2.995416628
1.603149514,1.160550595
1.580721207,0.6924352681
3.605880148,0.5444183205
3.92276459,3.73812587
3.61609282,1.722180411
4.232962789,1.8785901
3.184632418,3.041955574
1.810900645,3.013630882
2.001156734,5.371819631
2.008573856,1.962422811
2.971465445,3.213629361
2.074220339,3.213629361
2.291784137,1.535373413
2.071663649,1.180359707
0.3832441239,3.001407043
3.251171032,3.001407043
2.169878366,3.480571565
3.074022128,4.434800391
3.016146975,3.449539322
3.801084817,3.257478641
1.61909437,3.610453396
2.296594959,1.344182382
2.535658043,2.056042318
1.1174131,2.784136725
1.826697487,1.27149666
3.920092276,2.530254183
3.359286742,4.229809625
2.928424862,4.229809625
3.006617609,1.6204748
1.171709016,1.031976392
0.823912494,2.937013444
3.012881672,2.937013444
2.098184003,2.624083006
2.098184003,1.775701113
2.41831777,4.698640072
2.359839161,3.332930085
0.8371735439,3.957963292
1.236486495,2.299885977
3.367826789,2.030333196
2.566912323,2.076302085
1.526170206,3.175898535
2.921081356,0.9920183773
3.259530183,1.300151179
1.141267922,1.301490865
5.035458776,1.295100584
5.047784524,1.295100584
4.980012126,2.508491242
3.144485129,0.6384425225
1.145818478,2.107277499
1.497864207,0.4162681414
3.842480992,3.077835234
1.50400139,3.552056144
2.474347522,1.958235665
1.802111622,2.401338571
2.941635891,2.393014114
3.574451821,2.393014114
2.708773378,0.8006660009
1.387779946,3.039523028
2.508046837,3.212129809
2.343940405,3.212129809
2.942261528,1.376673211
0.750586503,2.144699318
0.2211935967,3.866910038
3.165668158,3.866910038
0.9565382602,2.124052844
2.63252205,0.8932562242
1.801471196,3.92384045
3.487132458,2.745403635
2.050740799,2.832071643
1.952825916,0.8761343901
2.876456104,1.609951599
2.921810325,1.609951599
2.081340504,0.6839619638
1.271966913,2.708707988
1.411927925,3.573761178
1.977728909,2.942204404
0.3275010383,2.109034006
3.318387799,2.340576186
3.983964116,2.647548232
1.125909384,3.788874044
3.443646316,1.402729336
2.275352003,0.4389607302
3.237917221,2.499812802
2.806257811,2.499812802
1.441114054,1.251935162
2.840528965,1.947496025
1.870248396,3.073445023
1.916594267,2.216000081
1.3318542,5.476419063
2.9863411,3.331796805
2.646278029,3.703513789
2.405083836,3.703513789
2.199924591,3.389842611
0.6339227079,4.308069117
1.717907642,3.016587929
1.890898692,3.016587929
2.591484073,2.002869356
2.821813422,5.075326754
1.523409064,4.011515149
1.912381605,3.777985839
2.419024076,2.993418038
1.130115753,0.772843644
2.599818494,0.2690065773
1.97529328,1.757414575
0.6756076906,1.928950852
2.980364164,2.050038513
1.824270134,4.505136422
1.681354904,5.524970868
0.9000999665,4.970792594
2.010363403,4.970792594
2.506576549,2.437661096
0.914038303,2.908414708
2.532746816,2.874288585
2.505043478,2.874288585
2.095020133,3.270210058
2.069438503,4.287796766
1.889979448,0.2138985003
5.720306522,0.2138985003
4.679634527,1.341875014
3.614424812,0.7942044762
0.515197309,3.228328163
3.884985939,3.228662034
2.349706701,2.386924338
2.18086792,2.397732756
3.161735109,3.602742205
3.097545053,3.365508747
0.3763960953,2.560975642
1.053722862,3.932428985
1.199572899,2.65716944
2.671610711,2.65716944
3.103776889,0.4914115743
2.168251939,0.8422899623
3.017621797,4.856994717
3.404149756,4.856994717
3.287513819,1.655050792
1.859643007,3.094156873
1.859643007,2.787660715
3.622551967,2.787660715
2.345718536,2.806325771
3.199432603,3.776329312
3.297149038,2.060566644
0.910905317,4.10150494
0.7297119987,4.10150494
2.117657622,0.9047221315
2.331287535,3.134290759
1.738493478,2.159052164
4.098914136,2.159052164
3.127806799,2.987977663
2.968117649,4.042997044
2.471296498,4.556759461
4.106931445,4.556759461
1.252622735,1.019928652
3.101555861,3.053561335
3.316931675,2.043383096
0.6787041609,2.048078323
2.904415661,3.204265327
1.636678104,3.204265327
1.412558067,3.396133473
2.232763881,1.691227594
3.155802577,2.712458153
1.269925911,2.71279323
2.472328258,3.174287426
2.276773548,2.908921653
2.107725276,1.320935855
3.407403166,2.728009016
2.661777382,2.985919278
3.534642291,2.985919278
2.788130858,2.845394676
2.789508535,3.291228527
2.869760594,3.068242128
4.746606127,3.068242128
3.790940312,1.334473329
3.470203142,1.958766171
1.680603972,2.709290088
1.211246265,1.116572708
0.6724772298,4.959790392
3.541936278,1.435612235
3.047008871,3.645733103
4.223651904,3.645733103
1.80131126,3.330362945
1.985480023,3.716422994
8.123362664,3.191892284
8.121493746,3.202308998
4.952513093,4.055726532
1.062234655,4.055726532
1.702179444,3.230405481
1.830148377,0.6888726092
4.007446712,0.4082389551
1.376326627,0.3166209907
2.002172732,1.376693044
2.567147586,1.376693044
2.61594124,3.175386982
1.062895211,3.249519548
3.806075254,2.252592234
2.144865125,2.252592234
4.225151078,2.649893458
2.778398371,1.922513521
1.312065489,3.524692534
3.303069447,2.359878615
4.19584136,1.262314814
3.211434178,2.033539488
0.9245805735,5.326060963
1.82262445,3.387868188
2.251021516,4.686887698
1.592790329,4.899463698
2.012600513,1.02829385
2.215050637,1.502337857
1.440230251,0.2843927588
2.432343777,1.356582129
3.045146428,2.071983159
2.475381242,3.412956329
0.5715536125,2.528923676
1.739688217,3.74023398
3.07547145,3.243059149
2.851040068,2.148261192
1.080356765,4.428758926
4.037500802,2.233574163
2.082190797,2.724918821
3.465912736,4.194052493
2.836282685,1.924340297
2.293297373,1.079272009
1.369126522,0.1942935446
1.413644646,0.3125141111
1.093756284,3.641508036
4.662113395,3.641508036
0.5272479816,4.161524829
2.675696516,2.935287807
1.219162856,1.708542677
3.1865359,1.719987489
2.168957279,1.448997998
2.74156943,1.448997998
3.378083213,3.024781059
3.2365988,2.191293704
2.919169235,1.538022274
1.553606272,1.557557263
2.746829795,2.354317187
0.9591191688,2.346676301
2.385227606,2.346676301
3.90666213,0.5701935373
2.378402165,2.887911464
2.318136381,2.667992885
2.995303152,2.667992885
3.113868405,3.245238536
2.86660638,2.244586226
1.37947814,4.682432413
2.184251058,4.676246112
2.515394817,2.529223512
3.78421874,4.068465606
0.8975656417,3.247627008
2.715531854,4.31713928
4.382188724,4.929972324
1.287900077,4.929972324
1.679378502,3.114615295
2.122421678,2.140317815
1.387573272,4.729094526
1.652551622,4.729094526
1.173203883,1.511050714
2.673179713,2.467451227
1.826714829,4.008188364
1.752501523,3.067279331
1.547811223,2.849190729
6.80671348,2.924926735
2.27781185,0.3061069907
2.580948267,0.4100793141
0.7362275784,1.620123881
3.369134362,2.368195445
2.162460755,2.188640939
0.1085946328,2.188640939
2.818769753,4.000822677
3.902168589,2.041150969
2.937216846,3.672467723
2.660151058,3.672467723
0.7212625976,1.754427663
4.423479413,3.211494865
1.528402603,1.113352233
1.342190621,1.092350154
1.661767269,3.044810942
3.277998929,2.344701719
3.064348303,2.617354121
2.03600384,2.617354121
2.364166444,3.584471852
3.88100851,4.280006848
0.8751873522,4.889399679
1.606018055,4.889399679
1.78608803,2.32054925
2.865673684,2.300943136
3.184827438,1.041384418
2.93116345,2.482872213
1.995815046,2.871905365
3.802729961,2.478063534
3.802735451,3.78855474
1.968497711,3.796742016
2.519361726,1.704756635
2.298297023,0.7246376596
1.109316555,3.581710777
1.768550215,3.581710777
3.012551934,2.525512369
3.910326345,3.37163272
2.399970339,3.466925662
1.675779232,3.466925662
3.15284409,2.201284561
3.638868327,1.920889115
6.297893421,1.32484226
1.645330631,3.039818564
2.690390917,3.039818564
1.185464207,1.721315232
3.183430681,2.452012099
1.750482648,2.835306944
1.505232887,2.526264886
2.865964028,3.960092598
3.978461779,0.8612262549
1.949894613,2.113488314
3.070662587,4.617748352
0.168840806,4.617748352
1.90856069,2.12250145
1.74162376,2.60801709
1.726773827,1.683794831
2.300462594,1.683794831
5.393040627,3.607629017
2.981642963,4.532333369
2.609772234,4.602747398
1.937999982,3.295569889
3.071636192,4.559641804
2.532226219,2.929590102
0.8003154851,4.549896027
5.886980738,4.549896027
2.636801377,3.441678963
1.793108524,3.584652032
2.724093933,2.874205688
2.875063438,2.874205688
2.460119268,3.652767067
0.7571648368,3.227435306
2.43365106,3.560777305
2.035352456,20
2.960082942,1.592564615
3.208323943,2.824208018
2.232368287,1.34690402
1.392281289,1.34690402
3.715119898,2.587051639
1.31106984,1.422899673
2.531044909,0.7857528305
1.896114477,3.45960941
3.0748279,0.8669581583
1.196489667,1.856356885
3.102004734,20
0.6190697082,1.851916025
2.283094754,2.07089226
1.643793605,2.32069549
2.058367597,3.178264287
3.632616502,3.178264287
0.8795450667,2.940231802
0.4355509353,2.752295976
2.63542499,0.7192101637
4.026633065,0.5317915704
4.483145938,1.657327071
0.6828835566,2.955361439
1.562533228,2.955361439
3.047995739,4.196490732
2.437303788,2.362662915
3.296724565,4.186588767
1.085125938,4.186588767
2.282214545,1.631675222
2.089819028,3.018893086
2.892477746,1.853910177
2.825152991,1.714083153
3.088959444,1.942616344
1.886522232,3.815486418
3.017844513,3.797223408
3.058696567,5.016651065
0.9786536382,5.016651065
2.574025137,4.63914559
2.952928726,5.498039742
2.911921483,3.013929122
2.429392978,3.013929122
0.4638133139,3.458771018
3.287915801,3.34914113
1.377204911,2.848758868
1.734123351,2.614734994
3.139495842,2.614734994
3.408484458,3.016682303
3.44421548,3.571938012
2.610516334,2.795922405
3.239591341,2.795922405
1.354610806,1.128786905
1.846347207,2.712857852
3.004554567,3.748603414
2.401529663,3.169967901
2.497933663,3.169967901
1.884734319,2.095455425
2.010535948,1.604100596
1.005087845,0.8771988865
1.661108824,0.8016824307
2.017964798,1.679755846
3.30067525,1.679755846
4.572079338,1.376743569
0.794602967,1.565700331
3.218415614,5.436603052
3.599659933,5.436603052
2.862651771,1.51468974
1.961195401,2.076926756
2.488855736,2.498086283
2.927555507,2.498086283
3.837299668,1.810631688
3.087933646,3.315532082
0.3377960249,3.529786329
2.67031626,5.057293809
0.4806604272,2.435178814
2.642272905,1.888836301
2.561745737,1.797073055
7.223770053,2.203468206
7.115389934,2.203468206
3.634427988,3.642788567
3.056696129,1.533862836
2.497783126,2.852809618
3.355525714,2.852809618
3.133437395,2.520321749
1.159008034,3.064635365
4.730222997,4.770698096
2.406989387,2.675952973
2.892428521,0.5140882568
2.897027717,2.054870877
5.387769911,3.770873821
2.309445998,3.770873821
2.861102126,1.678787261
0.4864393533,2.397572276
3.451882648,1.388011257
1.1897445,1.347065962
2.556384432,1.565231704
0.7883324032,1.159998709
1.432257329,1.33983391
1.420694367,2.615069777
2.706085852,2.779558916
1.532392766,2.89221711
0.1381925132,2.751833387
3.041986494,2.335805827
0.8298853813,3.892086097
3.043007691,4.856166041
2.877936811,3.322354583
3.228907215,3.35582539
1.135863685,2.642826061
5.017239632,2.961001222
0.3719604812,2.08630567
1.9286782,2.474357346
0.7696293268,3.482348367
2.871574705,2.430284311
4.205006937,2.433064864
1.946950981,2.148949263
3.047571102,2.148949263
2.50240512,0.4801342154
3.149076248,2.041708289
2.834658058,3.322303199
3.55487339,3.322303199
0.6251450479,2.853796601
2.493767504,1.034497143
2.030927041,1.611940903
2.789960739,1.610904174
1.94126474,2.3587752
3.116694203,2.3587752
2.501715245,2.848360318
2.693555184,1.425003474
2.145844604,2.025035685
1.801103611,2.025035685
1.953710959,3.357333638
1.466086842,1.327252605
6.106478094,3.190740047
1.688163665,3.190740047
2.522916947,2.670724198
1.429689224,1.896611624
2.267592096,3.325196068
3.902834204,3.325196068
1.534447734,2.525906751
3.706948335,1.855805452
3.706948335,0.7195419767
2.87033021,1.46365365
0.944926284,3.07856832
3.148834377,3.170521941
2.385822535,2.026737924
2.272756635,0.7005169677
1.831774688,3.470923163
3.080437913,3.470923163
1.929120705,0.9299001955
2.124301506,3.108591234
2.88080542,3.552840606
6.514492305,1.586120698
6.085483327,4.099586483
3.966909325,3.464927176
3.621835896,3.386200241
2.243629937,3.37303668
2.015111833,3.691806715
3.061629678,3.691806715
2.959941166,2.815735816
2.107023467,0.4302051145
2.610533989,4.058146741
3.681832223,4.057591967
2.905518666,4.123406476
2.278565984,3.295832298
0.9330291715,2.858061661
3.682327513,2.389439887
3.546537844,2.747001405
1.800800255,2.747001405
1.432117123,3.571747312
3.513080127,3.652961537
2.461778757,2.924758373
2.553937163,2.924758373
1.18751584,1.519902749
3.109851559,1.956754217
1.728227596,3.520658983
3.194783335,3.187149887
3.497850946,4.036183053
4.463714332,1.935651436
4.470425704,5.120617277
3.766516209,5.534936166
3.884488592,3.785624753
3.948831763,2.902370899
1.751329626,1.9389889
3.3016949,2.267500386
1.884760713,2.3245085
5.042157085,2.060500554
2.923381087,2.060500554
3.488004746,3.792530804
0.8743758725,4.941224093
3.571292744,4.205865611
3.438828081,4.217752523
2.486872572,4.631790601
3.016045981,4.631790601
1.315263004,2.612528682
2.037456476,3.473922573
3.297076781,20
3.267108936,2.849454434
2.601611301,2.999362894
2.594174959,3.437435242
3.469931146,1.982678603
1.629847235,1.956289249
1.316962645,1.012856434
1.669836664,1.012856434
2.854879807,0.9343041821
2.854879807,2.875894608
1.190056934,2.56615036
1.762533887,2.558970623
0.7838499173,1.871046996
2.974628118,3.597894771
1.477283552,2.493444419
1.732320967,2.493444419
2.934050159,2.713243368
0.6103656976,2.058422358
2.371884438,2.559479585
3.037457388,4.210545618
3.846476139,4.173240294
4.168561987,4.002158065
3.002430695,4.834088171
0.1733913675,4.901233736
3.753157562,2.960078256
1.764596537,0.9827907111
0.5100404816,3.686848794
2.66897763,3.720996131
4.628593686,2.706536086
4.625159986,2.706536086
4.785001375,3.75236101
1.164353219,2.988230223
1.049876559,2.532632056
2.458956688,2.532632056
2.699475458,1.038038665
2.511261829,2.131728164
2.626337788,4.259589087
2.363296523,4.259589087
3.045590522,0.1101503411
1.476867142,3.467574926
2.567495423,2.616332861
2.246796596,2.616332861
1.324308048,2.953524517
2.226573022,3.696814976
2.17708119,5.689088321
2.117576157,5.689088321
2.977656024,1.663836863
1.597659787,3.822447735
2.655479414,4.343501787
1.789773276,4.343501787
3.722770104,3.564718916
5.121049335,2.674841792
1.91027053,5.066500535
1.895179396,4.999680578
2.014591104,3.191459545
1.604238028,2.539057877
2.184221829,2.350454031
2.694405486,2.350454031
2.395456738,4.311596053
0.6168310743,1.561912365
1.144180641,4.362367293
0.5190913741,4.365037125
2.402838988,1.545851473
1.080133164,1.934745038
3.258945701,3.10384566
2.099734296,3.10384566
2.37058812,2.697927569
3.135010343,4.600930722
3.292624743,4.16427303
3.410405941,4.16427303
2.883542729,3.296131103
3.496641745,3.791082804
1.758275583,3.436665459
1.156096923,2.68143261
2.96074856,2.834770411
1.633304399,1.460013895
2.123326115,2.333798559
3.087287319,2.785524084
3.898767322,1.138993493
3.983417265,4.564776998
2.687552618,3.604768954
2.673347251,4.201160642
2.029142024,2.176284809
2.919786757,1.898836628
3.113551758,2.620390612
2.973955134,2.626063792
3.252252373,2.430303648
1.729465486,2.428378629
3.468401105,2.505214512
1.621873086,2.505214512
2.251672142,3.373519971
3.484104695,3.913504216
3.911813442,3.858112881
2.844580388,3.858112881
2.343148724,0.9317550742
0.6277707623,0.9457756441
5.241370343,3.299199103
2.474549026,2.318642754
1.75358854,3.756279064
1.967351544,1.904230552
2.813032091,3.410320825
3.066262291,3.50192104
0.8035595628,2.504363888
2.824752992,1.579820917
1.291626082,3.120899128
2.00582906,1.116341916
1.160943078,1.74104897
2.081901622,1.967837611
2.827694179,1.089251477
2.304544943,1.089251477
1.698628463,6.143840919
3.503182026,4.148427857
1.468478934,4.158072566
1.481254382,4.139508496
1.474662545,20
1.690809466,5.630577055
1.243380911,1.933204878
3.132402083,3.755444751
1.865863132,3.540088447
0.6922586556,3.540088447
0.6904242939,1.4281687
2.161332075,2.681758586
0.90028753,2.235971349
3.804811523,2.380467675
2.569909758,2.678032042
2.470718613,3.185372982
3.109170238,2.94355596
3.212331919,2.859264423
2.872948505,2.447283742
2.23678909,1.163376953
1.866071266,1.133367977
0.9181030207,0.9277362017
2.976028519,2.713005932
3.819097828,2.682492388
1.413690243,2.588929255
1.02725966,1.002519457
1.147602761,2.591676144
2.358996545,2.693094101
2.527638259,2.875235886
3.660606599,3.423534899
2.531077793,1.029800511
2.56615366,4.895852135
1.704220691,4.819013079
2.171974326,7.035254923
2.576622263,3.87783322
3.753835637,0.9825937064
1.942381672,2.658480738
2.773950813,1.727526008
2.315455599,1.727526008
1.9884477,2.056007012
1.349410786,2.356550546
1.849020214,2.008069101
1.049523697,4.595540468
3.279388905,20
3.322848337,3.818711362
3.540107779,3.152927244
1.893888372,4.972372144
2.507626719,4.972372144
1.90716532,2.374808254
0.8803015406,3.872514967
2.160779041,2.330867165
1.957585007,1.763223961
2.743677328,2.98739408
2.444882108,1.512122116
2.109665612,5.118892947
0.5087019897,5.118892947
3.107049729,3.625168187
2.464241474,1.778174244
1.199649491,2.268448905
4.323789043,2.268448905
3.050665405,3.895170017
2.229357356,2.38396815
1.952616438,3.120538896
3.186444699,2.667045115
2.003185542,3.41753801
1.192651071,1.821653287
3.451587056,3.717788077
0.9707195943,3.803525069
2.199227706,3.803525069
1.119348736,1.837037922
0.9545040114,2.16893398
2.866952412,0.5238992219
2.600274575,1.267112273
1.546701793,2.298915022
1.646405581,2.298915022
2.697069196,1.353880317
1.7918828,0.9484439216
1.314873879,3.010291488
1.008155751,3.028655738
2.246642556,5.321195314
1.9730727,3.263659625
1.379115436,3.756543161
1.15648729,3.756543161
2.693006491,1.518768932
1.685563535,1.614131833
1.415232018,2.045809892
1.050153752,2.045809892
4.556084317,0.9840333541
1.209099398,2.335577213
3.537536825,0.09639016844
1.549617239,0.09639016844
3.119256365,2.153486129
0.8167724761,0.5664073735
2.124062758,2.177850236
1.579495388,2.751721504
2.506185639,2.008847506
0.9234600331,2.678688774
3.197837376,2.578049508
0.5035138513,2.140001786
3.150205282,2.724636198
0.7057426893,0.91474632
1.946424183,2.647304581
1.631545823,2.470138335
4.800536172,1.786798332
4.112029395,3.205893878
0.4074095539,0.9980891379
2.113424487,0.397793514
2.877807557,0.7097151676
3.236979955,2.908674194
2.204188794,2.644279985
2.653516754,3.056017003
0.8137445284,3.114812238
2.521351387,3.114812238
2.149594521,1.280970489
2.264697505,2.102717481
2.866346349,2.464904187
1.453253725,2.973137816
2.607183435,2.267719046
1.567260708,3.104343021
3.337573824,3.021196311
0.9399895175,3.02155895
0.9868819281,2.5146509
2.898436273,2.413520433
3.466709897,5.024094014
3.010830279,5.024094014
2.359210819,3.004389714
2.142700947,2.732454279
3.766017577,2.970501963
4.15899732,2.46513834
1.245471185,5.206328128
1.939698003,4.07590531
3.187869024,3.583570539
1.603166988,3.583570539
1.87732461,4.890403208
1.877521462,4.170909475
2.092304089,0.4404160618
2.045976669,4.120234532
1.223703409,3.639871435
2.090746229,3.553448496
2.850793045,5.702752899
4.129092817,6.505538064
0.6972176708,1.932937355
2.886167323,5.173670192
1.638943534,3.790263269
3.106258678,3.790263269
0.753801895,3.233525841
2.051605097,1.421541873
3.144706225,2.678510041
2.902640499,1.395308641
2.817581964,1.395308641
2.503523709,1.032213627
3.679328529,2.55816771
1.334111055,1.333182812
2.61615002,1.392172062
0.8128998287,2.404585493
2.456892041,2.548647856
4.320270418,1.835279093
2.466633819,1.835279093
2.613667035,3.273657209
1.754924705,3.113932369
1.755733342,0.8327361835
2.540889463,2.478628113
4.333326156,0.9133089509
2.856705678,4.00878224
1.217466705,3.65901787
2.218699998,20
2.417571205,5.801657138
3.315420407,4.392643269
1.851439346,4.261368002
4.00549702,3.532473958
2.00933983,1.627088376
2.868707325,1.655108579
4.214160535,1.626052046
2.967879388,0.6452415047
1.182989328,0.7356871595
1.546774984,2.302020271
1.782553466,3.442743022
3.532965613,20
2.571484222,1.229860561
0.5742770609,2.560627319
0.591049818,1.779872506
3.302094464,4.532157558
1.992871371,3.75417019
4.294679298,1.679233192
1.921057076,1.351173325
2.556224488,2.521163349
5.012491379,2.521163349
1.931652961,2.32847181
2.427461287,0.9677216515
2.388596673,2.215713809
2.150966562,3.431343024
2.199997345,3.431343024
1.277745397,2.355888683
1.803034515,3.621384539
1.24497533,2.151937839
3.063657601,0.525696877
4.254399724,2.729186522
3.25833965,2.729186522
3.355369861,1.973417582
3.350029174,2.756833182
2.892086775,1.025607921
1.604755909,0.7958064883
2.588813281,2.190751298
1.558158921,0.5221773854
1.489460091,2.033430502
1.868007387,2.532434859
4.123776234,2.532434859
4.12524451,2.789948701
2.575267775,3.127101177
3.756644661,1.174414967
2.670438703,1.174414967
1.952753218,3.104735391
0.823854866,2.599537402
2.609532844,4.073134054
1.902631939,4.073134054
4.792199612,2.060694607
3.901882788,2.226050081
4.292947442,4.04873494
0.5815496281,4.04873494
2.509017582,3.753901433
2.247746379,3.596059078
1.337843298,3.794579549
2.365150188,3.849991968
1.477946095,4.488837508
1.482076269,2.426497992
3.380172935,1.248932451
2.637413732,0.8398774501
4.217894392,1.1065479
1.400776892,3.495199104
2.084954458,1.311050785
3.078066386,1.786980108
0.5675069692,1.786980108
3.368531002,3.289791926
1.217432352,3.09838199
2.747313882,2.66581998
1.585633021,2.66581998
0.9423824264,1.437063896
2.521505352,1.781123836
1.933826323,2.723497557
0.9181550613,2.882982396
2.735120915,2.777648154
1.542273933,2.039397748
4.043227812,3.13108651
3.239603302,3.13108651
3.563355917,2.781257292
3.278802683,1.72266469
2.724596766,2.311106644
1.506835344,1.547518172
2.151551928,0.7884649172
2.308594635,3.240423423
3.066600082,3.827054515
1.559325495,2.732145423
4.456973541,1.506799085
3.268927401,2.964428685
0.697356639,2.790276742
2.845456792,2.794059806
3.289543189,4.196711957
2.240149823,4.196711957
2.355222298,1.776321173
2.141850571,1.445886497
1.531427712,2.375291975
2.335743783,3.470474061
1.608052465,0.475612947
3.361437921,2.070030889
2.514690547,2.805842502
2.441446183,2.805842502
1.605418235,2.28542359
1.422524427,3.96929317
2.598400444,3.519935548
2.227032887,2.685490784
3.557563342,0.9635362514
2.699253985,2.087473889
3.536668242,3.821414076
2.502770819,3.816585428
2.231480295,3.853385426
0.7749940754,5.028794847
2.335647157,2.680084481
0.1447931624,2.152637055
2.148220947,3.18962842
2.004665594,3.18962842
3.138657427,1.43843251
3.138657427,1.909818384
2.245396186,2.660379113
2.229835184,2.505700856
3.020578547,2.505700856
1.827274081,3.251305645
1.130413686,1.691041083
1.863058728,0.8388955748
2.719484939,0.8388955748
1.411565596,2.358616986
3.211500755,2.753151166
1.295671674,2.590258646
2.54167128,2.590258646
3.683684877,2.122815258
3.580401037,0.8509133336
2.462725423,3.718996348
0.8937101847,3.718996348
3.240131426,2.68665732
1.489822459,1.076678063
5.151563058,2.654632318
4.056413042,2.661800998
1.282717947,3.487948377
2.218211458,2.930564628
0.3360567774,2.485183863
2.232832555,1.152439835
2.13181854,2.626294577
1.878491823,2.574553341
4.147263425,2.387385217
1.273131732,4.603711133
2.897053836,4.534085048
1.27916728,4.534085048
2.326818902,2.678762043
2.459526854,2.933297299
3.531630323,1.587035584
2.177048766,1.711765387
1.359903359,1.826683708
4.29190813,2.455642821
3.007610786,3.995925342
2.613476048,3.1254589
2.356923564,2.472303342
2.596314745,2.42877461
1.299946298,1.55340012
2.490379219,3.974556267
3.480775969,4.327501806
2.576672424,1.351603308
2.62345801,3.598937364
2.187962828,1.062936056
1.968782998,1.062936056
0.914328945,2.880157003
2.507320353,3.679225615
4.809791717,2.482411491
3.262555798,1.691124341
3.845349673,2.654913123
4.399489041,3.730825002
3.38970269,3.630692566
2.521707974,3.630692566
4.218293326,1.704382356
4.992670482,2.795807892
3.593321427,3.559131159
3.446552489,3.550416961
0.4222569781,3.480887672
1.093036392,3.480887672
3.258298621,1.75713903
1.584461479,3.580066978
1.914523888,4.664988738
3.084874231,4.664988738
0.9811408692,4.876628559
1.655413091,2.480243124
1.219206942,3.840856836
2.680472699,3.840856836
1.774039694,2.691888374
2.578329172,1.596130347
2.563010016,3.539835099
3.343532464,2.962930424
2.74491222,0.4950406698
2.765823259,1.927611814
1.799487008,1.681000186
4.082132165,2.144521491
3.02248642,4.00451877
4.146493495,3.031159315
3.19553321,3.204825605
3.958153251,4.54093288
2.308963846,3.142376918
1.723343826,0.9324771845
0.3474557445,2.514168848
4.429286702,2.536947665
4.889480504,4.013040946
3.039309168,4.013040946
0.4564698893,1.48707651
2.354696293,3.592358347
1.680407284,0.359553108
3.144232954,0.3482621236
2.42980727,1.855672045
2.977985478,0.3585807458
1.509605557,2.381422223
2.787707232,2.940314472
2.939342378,1.726711648
2.227164765,1.729762633
2.090347373,2.72964006
2.78160333,2.72964006
0.3066293002,1.263434689
2.982079347,1.717428841
1.940168124,2.026823124
2.951926719,2.026823124
2.127621199,3.327881979
2.578967394,3.946026441
3.561124702,2.559935956
3.723285108,2.572194044
2.163378649,3.997606567
1.71502551,3.997606567
1.819537748,1.392044805
1.819079875,2.114785023
1.780805195,3.014426243
1.727961844,1.765846154
3.104866104,1.875987446
2.628505233,3.094524812
2.71047851,4.010112142
2.414807057,4.010112142
2.42618776,3.527804544
3.008216691,6.43782665
0.5740321737,5.301020993
1.642642755,5.301020993
2.165711399,2.608811837
0.7822486399,2.78100485
2.049510716,1.983647053
